prediction,regime,surprise,tick,vector
"[0.20282474447475182, 0.6449608715771984, 0.3680198352651042, 0.36697379388106877]",stable,0.3572332014358465,25,"[0.5098408046091922, 0.6816200251346639, 0.39511309288667407, 0.5438318185209793]"
"[0.5098408046091922, 0.6816200251346639, 0.39511309288667407, 0.5438318185209793]",stable,0.10121903244500395,26,"[0.5995132654680728, 0.6392136386707465, 0.386044364591762, 0.561820671925275]"
"[0.5546770350386325, 0.6604168319027053, 0.39057872873921806, 0.5528262452231272]",stable,0.18989497970873948,27,"[0.7281033419972642, 0.6689266579603926, 0.3735115470266658, 0.6277909938862932]"
"[0.6124858040248431, 0.6632534405886011, 0.3848896681683673, 0.5778144947775159]",stable,0.21307431771789956,28,"[0.8061225855350659, 0.6299693086854627, 0.4223436810995039, 0.6512639685409091]"
"[0.6608949994023988, 0.6549324076128165, 0.3942531714011514, 0.5961768632183642]",stable,0.16848105131208824,29,"[0.8148797318366712, 0.6624607192777178, 0.40759353478761867, 0.6628096333586275]"
"[0.6916919458892533, 0.6564380699457967, 0.39692124407844487, 0.6095034172464169]",stable,0.1709328402745773,30,"[0.8384684412562765, 0.6363486989207922, 0.42445790736725203, 0.6902056206788322]"
"[0.7161546951170905, 0.6530898414416293, 0.4015106879599127, 0.6229537844851528]",stable,0.16814212194756153,31,"[0.8682543150786514, 0.6626306742757113, 0.39916605080947015, 0.6939534603016119]"
"[0.7378832122544564, 0.6544528175607839, 0.40117573979556376, 0.6330965953160755]",stable,0.11708325573755406,32,"[0.8401000936910938, 0.605257134286278, 0.3778477373152427, 0.6502950537035744]"
"[0.750660322434036, 0.6483033571514707, 0.3982597394855236, 0.6352464026145129]",stable,0.10191900223249721,33,"[0.840152476029252, 0.625036898103894, 0.40180811853436094, 0.6779631247555111]"
"[0.7606038950557267, 0.6457181950350733, 0.39865400382428334, 0.6399927050746238]",stable,0.17859346126426157,34,"[0.7739144563775637, 0.6023496292651784, 0.5705426114006774, 0.6570785896627165]"
"[0.7619349511879104, 0.6413813384580838, 0.4158428645819227, 0.6417012935334331]",stable,0.26389137271044444,35,"[0.6925414696794737, 0.5188184869460135, 0.6382331981897086, 0.6231516773058968]"
